report_id,wellbore_id,pdf_name,page_number,row_index,Time,Depth mMD,Depth TVD,Equ Mud Weight (g/cm3),Reading
322,15/9-19 ST2,15_9_19_ST2_1993_03_18.pdf,2,1,00:00,4107,,1.3,estimated
322,15/9-19 ST2,15_9_19_ST2_1993_03_18.pdf,2,2,00:00,4641,,1.1,estimated
323,15/9-19 ST2,15_9_19_ST2_1993_03_19.pdf,2,1,00:00,4107,,1.3,estimated
323,15/9-19 ST2,15_9_19_ST2_1993_03_19.pdf,2,2,00:00,4641,,1.1,estimated
392,15/9-F-10,15_9_F_10_2009_04_23.pdf,2,1,00:00,1463,,1,estimated
393,15/9-F-10,15_9_F_10_2009_04_24.pdf,2,1,00:00,1567,,1,estimated
394,15/9-F-10,15_9_F_10_2009_04_25.pdf,2,1,00:00,1889,,1,estimated
395,15/9-F-10,15_9_F_10_2009_04_26.pdf,2,1,00:00,2179,,1,estimated
396,15/9-F-10,15_9_F_10_2009_04_27.pdf,2,1,00:00,2467,,1,estimated
397,15/9-F-10,15_9_F_10_2009_04_28.pdf,2,1,00:00,2616,,1,estimated
398,15/9-F-10,15_9_F_10_2009_04_29.pdf,2,1,00:00,2616,,1,estimated
399,15/9-F-10,15_9_F_10_2009_04_30.pdf,2,1,00:00,2616,,1,estimated
402,15/9-F-10,15_9_F_10_2009_05_03.pdf,2,1,00:00,2616,,1.01,estimated
403,15/9-F-10,15_9_F_10_2009_05_04.pdf,2,1,00:00,2616,,1.01,estimated
404,15/9-F-10,15_9_F_10_2009_05_05.pdf,2,1,00:00,2616,,1.01,estimated
405,15/9-F-10,15_9_F_10_2009_05_06.pdf,2,1,00:00,2616,,1.01,estimated
406,15/9-F-10,15_9_F_10_2009_05_07.pdf,2,1,00:00,2825,,1.01,estimated
407,15/9-F-10,15_9_F_10_2009_05_08.pdf,2,1,00:00,2825,,1.01,estimated
408,15/9-F-10,15_9_F_10_2009_05_09.pdf,2,1,00:00,3280,,1.03,estimated
410,15/9-F-10,15_9_F_10_2009_05_11.pdf,2,1,00:00,3319,,1.03,estimated
411,15/9-F-10,15_9_F_10_2009_05_12.pdf,2,1,00:00,3319,,1.03,estimated
412,15/9-F-10,15_9_F_10_2009_05_13.pdf,2,1,00:00,3433,,1.03,estimated
413,15/9-F-10,15_9_F_10_2009_05_14.pdf,2,1,00:00,3442,,1.03,estimated
421,15/9-F-10,15_9_F_10_2009_05_22.pdf,1,1,00:00,3600,,1.06,measured
422,15/9-F-10,15_9_F_10_2009_05_23.pdf,1,1,00:00,3675,,1.06,estimated
423,15/9-F-10,15_9_F_10_2009_05_24.pdf,2,1,00:00,3695.5,,1.06,estimated
424,15/9-F-10,15_9_F_10_2009_05_25.pdf,2,1,00:00,3862.5,,1.07,estimated
425,15/9-F-10,15_9_F_10_2009_05_26.pdf,2,1,00:00,4266,,1.07,estimated
426,15/9-F-10,15_9_F_10_2009_05_27.pdf,2,1,00:00,4549,,1.07,estimated
427,15/9-F-10,15_9_F_10_2009_05_28.pdf,2,1,00:00,4750,,1.08,estimated
428,15/9-F-10,15_9_F_10_2009_05_29.pdf,2,1,00:00,4911.4,,1.08,estimated
429,15/9-F-10,15_9_F_10_2009_05_30.pdf,2,1,00:00,4911.4,,1.08,estimated
430,15/9-F-10,15_9_F_10_2009_05_31.pdf,2,1,00:00,4911.4,,1.08,estimated
431,15/9-F-10,15_9_F_10_2009_06_01.pdf,2,1,00:00,4994,,1.08,estimated
432,15/9-F-10,15_9_F_10_2009_06_02.pdf,2,1,00:00,5253,,.3,measured
432,15/9-F-10,15_9_F_10_2009_06_02.pdf,2,2,00:00,5314,,1.08,estimated
433,15/9-F-10,15_9_F_10_2009_06_03.pdf,2,1,00:00,5056.4,,1.24,estimated
433,15/9-F-10,15_9_F_10_2009_06_03.pdf,2,2,00:00,5215,,.3,measured
433,15/9-F-10,15_9_F_10_2009_06_03.pdf,2,3,00:00,5331,,1.15,estimated
465,15/9-F-11 A,15_9_F_11_A_2013_05_16.pdf,2,1,00:00,2624,,.87,estimated
465,15/9-F-11 A,15_9_F_11_A_2013_05_16.pdf,2,2,00:00,3000,,1.04,estimated
467,15/9-F-11 A,15_9_F_11_A_2013_05_18.pdf,2,1,00:00,2624,,.87,estimated
467,15/9-F-11 A,15_9_F_11_A_2013_05_18.pdf,2,2,00:00,3302,,1.07,estimated
468,15/9-F-11 A,15_9_F_11_A_2013_05_20.pdf,1,1,00:00,2624,,.87,estimated
468,15/9-F-11 A,15_9_F_11_A_2013_05_20.pdf,1,2,00:00,3376,,1.13,estimated
469,15/9-F-11 A,15_9_F_11_A_2013_05_21.pdf,2,1,00:00,2624,,.87,estimated
469,15/9-F-11 A,15_9_F_11_A_2013_05_21.pdf,2,2,00:00,3526,,1.29,estimated
469,15/9-F-11 A,15_9_F_11_A_2013_05_21.pdf,2,3,00:00,3762,,1.02,estimated
470,15/9-F-11 A,15_9_F_11_A_2013_05_22.pdf,2,1,00:00,2624,,.87,estimated
470,15/9-F-11 A,15_9_F_11_A_2013_05_22.pdf,2,2,00:00,3526,,1.29,estimated
470,15/9-F-11 A,15_9_F_11_A_2013_05_22.pdf,2,3,00:00,3602.2,,1.16,measured
470,15/9-F-11 A,15_9_F_11_A_2013_05_22.pdf,2,4,00:00,3671.1,,1.14,measured
470,15/9-F-11 A,15_9_F_11_A_2013_05_22.pdf,2,5,00:00,3762,,1.02,estimated
471,15/9-F-11 A,15_9_F_11_A_2013_05_23.pdf,2,1,00:00,2624,,.87,estimated
471,15/9-F-11 A,15_9_F_11_A_2013_05_23.pdf,2,2,00:00,3526,,1.29,estimated
471,15/9-F-11 A,15_9_F_11_A_2013_05_23.pdf,2,3,00:00,3602.2,,1.16,measured
471,15/9-F-11 A,15_9_F_11_A_2013_05_23.pdf,2,4,00:00,3762,,1.02,estimated
472,15/9-F-11 A,15_9_F_11_A_2013_05_24.pdf,2,1,00:00,2624,,.87,estimated
472,15/9-F-11 A,15_9_F_11_A_2013_05_24.pdf,2,2,00:00,3526,,1.29,estimated
472,15/9-F-11 A,15_9_F_11_A_2013_05_24.pdf,2,3,00:00,3602,,1.16,measured
472,15/9-F-11 A,15_9_F_11_A_2013_05_24.pdf,2,4,00:00,3762,,1.1,estimated
479,15/9-F-11 B,15_9_F_11_B_2013_05_30.pdf,2,1,00:00,2775,,.87,estimated
479,15/9-F-11 B,15_9_F_11_B_2013_05_30.pdf,2,2,00:00,2917,,1.04,estimated
480,15/9-F-11 B,15_9_F_11_B_2013_05_31.pdf,2,1,00:00,2775,,.87,estimated
480,15/9-F-11 B,15_9_F_11_B_2013_05_31.pdf,2,2,00:00,3103,,1.04,estimated
481,15/9-F-11 B,15_9_F_11_B_2013_06_01.pdf,2,1,00:00,2775,,.87,estimated
481,15/9-F-11 B,15_9_F_11_B_2013_06_01.pdf,2,2,00:00,3197,,1.04,estimated
488,15/9-F-11 B,15_9_F_11_B_2013_06_08.pdf,2,1,00:00,3200,,1.11,estimated
488,15/9-F-11 B,15_9_F_11_B_2013_06_08.pdf,2,2,00:00,3271.1,,1.18,estimated
492,15/9-F-11 B,15_9_F_11_B_2013_06_12.pdf,2,1,00:00,3200,,1.11,estimated
492,15/9-F-11 B,15_9_F_11_B_2013_06_12.pdf,2,2,00:00,3361,,1.29,estimated
492,15/9-F-11 B,15_9_F_11_B_2013_06_12.pdf,2,3,00:00,4770,,1.18,estimated
493,15/9-F-11 B,15_9_F_11_B_2013_06_13.pdf,2,1,00:00,3200,,1.11,estimated
493,15/9-F-11 B,15_9_F_11_B_2013_06_13.pdf,2,2,00:00,3361,,1.29,estimated
493,15/9-F-11 B,15_9_F_11_B_2013_06_13.pdf,2,3,00:00,4770,,1.18,estimated
494,15/9-F-11 B,15_9_F_11_B_2013_06_14.pdf,1,1,00:00,3200,,1.11,estimated
494,15/9-F-11 B,15_9_F_11_B_2013_06_14.pdf,1,2,00:00,3361,,1.29,estimated
494,15/9-F-11 B,15_9_F_11_B_2013_06_14.pdf,1,3,00:00,4770,,1.18,estimated
589,15/9-F-11 T2,15_9_F_11_T2_2013_04_14.pdf,2,1,00:00,1400,,1.03,estimated
590,15/9-F-11 T2,15_9_F_11_T2_2013_04_15.pdf,2,1,00:00,1500,,1.03,estimated
591,15/9-F-11 T2,15_9_F_11_T2_2013_04_16.pdf,2,1,00:00,1500,,1.03,estimated
592,15/9-F-11 T2,15_9_F_11_T2_2013_04_17.pdf,2,1,00:00,1780,,1.03,estimated
593,15/9-F-11 T2,15_9_F_11_T2_2013_04_18.pdf,2,1,00:00,1812,,1.03,estimated
594,15/9-F-11 T2,15_9_F_11_T2_2013_04_19.pdf,2,1,00:00,1966,,1.03,estimated
595,15/9-F-11 T2,15_9_F_11_T2_2013_04_20.pdf,2,1,00:00,2046,,1.03,estimated
596,15/9-F-11 T2,15_9_F_11_T2_2013_04_21.pdf,2,1,00:00,2475,,1.03,estimated
604,15/9-F-11 T2,15_9_F_11_T2_2013_04_29.pdf,2,1,00:00,2600,,.87,estimated
604,15/9-F-11 T2,15_9_F_11_T2_2013_04_29.pdf,2,2,00:00,2907,,1.04,estimated
605,15/9-F-11 T2,15_9_F_11_T2_2013_04_30.pdf,2,1,00:00,2600,,.78,estimated
605,15/9-F-11 T2,15_9_F_11_T2_2013_04_30.pdf,2,2,00:00,3279,,1.04,estimated
607,15/9-F-11 T2,15_9_F_11_T2_2013_05_02.pdf,2,1,00:00,2600,,.78,estimated
607,15/9-F-11 T2,15_9_F_11_T2_2013_05_02.pdf,2,2,00:00,3835,,1.06,estimated
608,15/9-F-11 T2,15_9_F_11_T2_2013_05_03.pdf,2,1,00:00,2600,,.78,estimated
608,15/9-F-11 T2,15_9_F_11_T2_2013_05_03.pdf,2,2,00:00,4162,,1.29,estimated
609,15/9-F-11 T2,15_9_F_11_T2_2013_05_04.pdf,2,1,00:00,2600,,.78,estimated
609,15/9-F-11 T2,15_9_F_11_T2_2013_05_04.pdf,2,2,00:00,4146,,1.29,estimated
609,15/9-F-11 T2,15_9_F_11_T2_2013_05_04.pdf,2,3,00:00,4464,,1.1,estimated
610,15/9-F-11 T2,15_9_F_11_T2_2013_05_05.pdf,2,1,00:00,2600,,.78,estimated
610,15/9-F-11 T2,15_9_F_11_T2_2013_05_05.pdf,2,2,00:00,4146,,1.29,estimated
610,15/9-F-11 T2,15_9_F_11_T2_2013_05_05.pdf,2,3,00:00,4562,,1.09,estimated
611,15/9-F-11 T2,15_9_F_11_T2_2013_05_06.pdf,2,1,00:00,2600,,.78,estimated
611,15/9-F-11 T2,15_9_F_11_T2_2013_05_06.pdf,2,2,00:00,4146,,1.29,estimated
611,15/9-F-11 T2,15_9_F_11_T2_2013_05_06.pdf,2,3,00:00,4562,,1.09,estimated
612,15/9-F-11 T2,15_9_F_11_T2_2013_05_07.pdf,2,1,00:00,2600,,.78,estimated
612,15/9-F-11 T2,15_9_F_11_T2_2013_05_07.pdf,2,2,00:00,4146,,1.29,estimated
612,15/9-F-11 T2,15_9_F_11_T2_2013_05_07.pdf,2,3,00:00,4562,,1.09,estimated
613,15/9-F-11 T2,15_9_F_11_T2_2013_05_08.pdf,2,1,00:00,2600,,.78,estimated
613,15/9-F-11 T2,15_9_F_11_T2_2013_05_08.pdf,2,2,00:00,4146,,1.29,estimated
613,15/9-F-11 T2,15_9_F_11_T2_2013_05_08.pdf,2,3,00:00,4562,,1.09,estimated
614,15/9-F-11 T2,15_9_F_11_T2_2013_05_09.pdf,2,1,00:00,2600,,.78,estimated
614,15/9-F-11 T2,15_9_F_11_T2_2013_05_09.pdf,2,2,00:00,4146,,1.29,estimated
614,15/9-F-11 T2,15_9_F_11_T2_2013_05_09.pdf,2,3,00:00,4562,,1.09,estimated
617,15/9-F-11 T2,15_9_F_11_T2_2013_05_12.pdf,2,1,00:00,2600,,.78,estimated
617,15/9-F-11 T2,15_9_F_11_T2_2013_05_12.pdf,2,2,00:00,4146,,1.29,estimated
617,15/9-F-11 T2,15_9_F_11_T2_2013_05_12.pdf,2,3,00:00,4562,,1.09,estimated
622,15/9-F-12,15_9_F_12_2007_06_15.pdf,1,1,00:00,258,,1.03,estimated
623,15/9-F-12,15_9_F_12_2007_06_16.pdf,2,1,00:00,258,,1.03,estimated
624,15/9-F-12,15_9_F_12_2007_06_17.pdf,2,1,00:00,258,,1.03,estimated
629,15/9-F-12,15_9_F_12_2007_06_22.pdf,2,1,00:00,261,,1.03,estimated
630,15/9-F-12,15_9_F_12_2007_06_23.pdf,2,1,00:00,261,,1.03,estimated
631,15/9-F-12,15_9_F_12_2007_06_24.pdf,2,1,00:00,261,,1.03,estimated
633,15/9-F-12,15_9_F_12_2007_06_26.pdf,2,1,00:00,525,,1.03,estimated
634,15/9-F-12,15_9_F_12_2007_06_27.pdf,2,1,00:00,618,,1.03,estimated
635,15/9-F-12,15_9_F_12_2007_06_28.pdf,2,1,00:00,780,,1.03,estimated
636,15/9-F-12,15_9_F_12_2007_06_29.pdf,2,1,00:00,940,,1.03,estimated
637,15/9-F-12,15_9_F_12_2007_06_30.pdf,2,1,00:00,1262,,1.03,estimated
638,15/9-F-12,15_9_F_12_2007_07_01.pdf,2,1,00:00,1353,,1.03,estimated
639,15/9-F-12,15_9_F_12_2007_07_02.pdf,2,1,00:00,1353,,1.03,estimated
640,15/9-F-12,15_9_F_12_2007_07_03.pdf,2,1,00:00,1353,,1.03,estimated
641,15/9-F-12,15_9_F_12_2007_07_04.pdf,2,1,00:00,1353,,1.03,estimated
642,15/9-F-12,15_9_F_12_2007_07_05.pdf,2,1,00:00,1353,,1.03,estimated
643,15/9-F-12,15_9_F_12_2007_07_06.pdf,2,1,00:00,280,,1.03,estimated
657,15/9-F-12,15_9_F_12_2007_07_20.pdf,2,1,00:00,1357,,1,estimated
658,15/9-F-12,15_9_F_12_2007_07_21.pdf,2,1,00:00,1368,,1,estimated
659,15/9-F-12,15_9_F_12_2007_07_22.pdf,2,1,00:00,1440,,1,estimated
660,15/9-F-12,15_9_F_12_2007_07_23.pdf,2,1,00:00,1560,,1,estimated
661,15/9-F-12,15_9_F_12_2007_07_24.pdf,2,1,00:00,1880,,1,estimated
662,15/9-F-12,15_9_F_12_2007_07_25.pdf,2,1,00:00,2149.8,,1,estimated
663,15/9-F-12,15_9_F_12_2007_07_26.pdf,2,1,00:00,2438.8,,1.05,estimated
664,15/9-F-12,15_9_F_12_2007_07_27.pdf,2,1,00:00,2486,,1.05,estimated
665,15/9-F-12,15_9_F_12_2007_07_28.pdf,2,1,00:00,2513,,1.05,estimated
666,15/9-F-12,15_9_F_12_2007_07_29.pdf,2,1,00:00,2513,,1.05,estimated
667,15/9-F-12,15_9_F_12_2007_07_30.pdf,2,1,00:00,2513,,1.05,estimated
668,15/9-F-12,15_9_F_12_2007_07_31.pdf,2,1,00:00,2513,,1.05,estimated
669,15/9-F-12,15_9_F_12_2007_08_01.pdf,2,1,00:00,2513,,1.05,estimated
670,15/9-F-12,15_9_F_12_2007_08_02.pdf,2,1,00:00,2513,,1.05,estimated
675,15/9-F-12,15_9_F_12_2007_08_07.pdf,2,1,00:00,2513,,1.05,estimated
676,15/9-F-12,15_9_F_12_2007_08_08.pdf,2,1,00:00,2573,,1.05,estimated
677,15/9-F-12,15_9_F_12_2007_08_09.pdf,2,1,00:00,2573,,1.05,estimated
678,15/9-F-12,15_9_F_12_2007_08_10.pdf,2,1,00:00,2573,,1.05,estimated
680,15/9-F-12,15_9_F_12_2007_08_12.pdf,2,1,00:00,2520,,1.05,estimated
680,15/9-F-12,15_9_F_12_2007_08_12.pdf,2,2,00:00,2640,,.73,estimated
681,15/9-F-12,15_9_F_12_2007_08_13.pdf,2,1,00:00,2520,,1.05,estimated
681,15/9-F-12,15_9_F_12_2007_08_13.pdf,2,2,00:00,2591,,.87,estimated
681,15/9-F-12,15_9_F_12_2007_08_13.pdf,2,3,00:00,2766,,1.04,estimated
682,15/9-F-12,15_9_F_12_2007_08_14.pdf,2,1,00:00,2520,,1.05,estimated
682,15/9-F-12,15_9_F_12_2007_08_14.pdf,2,2,00:00,2591,,.87,estimated
682,15/9-F-12,15_9_F_12_2007_08_14.pdf,2,3,00:00,2872,,1.04,estimated
683,15/9-F-12,15_9_F_12_2007_08_15.pdf,2,1,00:00,2520,,1.05,estimated
683,15/9-F-12,15_9_F_12_2007_08_15.pdf,2,2,00:00,2591,,.87,estimated
683,15/9-F-12,15_9_F_12_2007_08_15.pdf,2,3,00:00,2972.8,,1.04,estimated
685,15/9-F-12,15_9_F_12_2007_08_17.pdf,2,1,00:00,2591,,.87,estimated
685,15/9-F-12,15_9_F_12_2007_08_17.pdf,2,2,00:00,3114,,1.25,estimated
689,15/9-F-12,15_9_F_12_2007_08_21.pdf,2,1,00:00,3114,,1.29,estimated
690,15/9-F-12,15_9_F_12_2007_08_22.pdf,2,1,00:00,3114,,1.29,estimated
691,15/9-F-12,15_9_F_12_2007_08_23.pdf,2,1,00:00,3114,,1.29,estimated
691,15/9-F-12,15_9_F_12_2007_08_23.pdf,2,2,00:00,3200,,1.14,estimated
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,1,00:00,3114,,1.29,estimated
692,15/9-F-12,15_9_F_12_2007_08_24.pdf,2,2,00:00,3520,,1.14,estimated
693,15/9-F-12,15_9_F_12_2007_08_25.pdf,2,1,00:00,3114,,1.29,estimated
693,15/9-F-12,15_9_F_12_2007_08_25.pdf,2,2,00:00,3490.4,,1.14,estimated
694,15/9-F-12,15_9_F_12_2007_08_26.pdf,2,1,00:00,3114,,1.29,estimated
694,15/9-F-12,15_9_F_12_2007_08_26.pdf,2,2,00:00,3127.9,,1.14,estimated
694,15/9-F-12,15_9_F_12_2007_08_26.pdf,2,3,00:00,3490.4,,1.14,estimated
695,15/9-F-12,15_9_F_12_2007_08_27.pdf,2,1,00:00,3114,,1.29,estimated
695,15/9-F-12,15_9_F_12_2007_08_27.pdf,2,2,00:00,3127.9,,1.14,estimated
695,15/9-F-12,15_9_F_12_2007_08_27.pdf,2,3,00:00,3490.4,,1.14,estimated
716,15/9-F-12,15_9_F_12_2007_12_31.pdf,2,1,00:00,3520,,1.03,estimated
717,15/9-F-12,15_9_F_12_2008_01_01.pdf,2,1,00:00,3520,,1.03,estimated
718,15/9-F-12,15_9_F_12_2008_01_02.pdf,2,1,00:00,3520,,1.03,estimated
719,15/9-F-12,15_9_F_12_2008_01_03.pdf,2,1,00:00,3520,,1.03,estimated
720,15/9-F-12,15_9_F_12_2008_01_04.pdf,2,1,00:00,140,,1.03,estimated
721,15/9-F-12,15_9_F_12_2008_01_05.pdf,2,1,00:00,140,,1.03,estimated
722,15/9-F-12,15_9_F_12_2008_01_06.pdf,2,1,00:00,140,,1.03,estimated
723,15/9-F-12,15_9_F_12_2008_01_07.pdf,2,1,00:00,140,,1.03,estimated
724,15/9-F-12,15_9_F_12_2008_01_08.pdf,2,1,00:00,140,,1.03,estimated
725,15/9-F-12,15_9_F_12_2008_01_09.pdf,2,1,00:00,140,,1.03,estimated
726,15/9-F-12,15_9_F_12_2008_01_10.pdf,2,1,00:00,140,,1.03,estimated
728,15/9-F-12,15_9_F_12_2008_01_12.pdf,2,1,00:00,140,,1.03,estimated
729,15/9-F-12,15_9_F_12_2008_01_13.pdf,2,1,00:00,140,,1.03,estimated
732,15/9-F-12,15_9_F_12_2008_01_16.pdf,2,1,00:00,140,,1.03,estimated
733,15/9-F-12,15_9_F_12_2008_01_17.pdf,2,1,00:00,140,,1.03,estimated
734,15/9-F-12,15_9_F_12_2008_01_18.pdf,2,1,00:00,140,,1.03,estimated
735,15/9-F-12,15_9_F_12_2008_01_19.pdf,2,1,00:00,140,,1.03,estimated
736,15/9-F-12,15_9_F_12_2008_01_20.pdf,2,1,00:00,140,,1.03,estimated
737,15/9-F-12,15_9_F_12_2008_01_21.pdf,2,1,00:00,140,,1.03,estimated
738,15/9-F-12,15_9_F_12_2008_01_22.pdf,2,1,00:00,140,,1.03,estimated
739,15/9-F-12,15_9_F_12_2008_01_23.pdf,2,1,00:00,140,,1.03,estimated
740,15/9-F-12,15_9_F_12_2008_01_24.pdf,2,1,00:00,140,,1.03,estimated
741,15/9-F-12,15_9_F_12_2008_01_25.pdf,2,1,00:00,140,,1.03,estimated
742,15/9-F-12,15_9_F_12_2008_01_26.pdf,2,1,00:00,140,,1.03,estimated
743,15/9-F-12,15_9_F_12_2008_01_27.pdf,2,1,00:00,140,,1.03,estimated
744,15/9-F-12,15_9_F_12_2008_01_28.pdf,2,1,00:00,140,,1.03,estimated
745,15/9-F-12,15_9_F_12_2008_01_29.pdf,2,1,00:00,140,,1.03,estimated
746,15/9-F-12,15_9_F_12_2008_01_30.pdf,2,1,00:00,140,,1.03,estimated
747,15/9-F-12,15_9_F_12_2008_01_31.pdf,2,1,00:00,140,,1.03,estimated
748,15/9-F-12,15_9_F_12_2008_02_01.pdf,2,1,00:00,140,,1.03,estimated
749,15/9-F-12,15_9_F_12_2008_02_02.pdf,2,1,00:00,3520,,1.03,estimated
751,15/9-F-12,15_9_F_12_2008_02_04.pdf,2,1,00:00,3520,,1.03,estimated
752,15/9-F-12,15_9_F_12_2008_02_05.pdf,2,1,00:00,3520,,1.03,estimated
787,15/9-F-14,15_9_F_14_2007_11_07.pdf,2,1,00:00,205,,1.03,estimated
788,15/9-F-14,15_9_F_14_2007_11_08.pdf,2,1,00:00,204,,1.03,estimated
789,15/9-F-14,15_9_F_14_2007_11_09.pdf,2,1,00:00,204,,1.03,estimated
790,15/9-F-14,15_9_F_14_2007_11_10.pdf,1,1,00:00,204,,1.03,estimated
792,15/9-F-14,15_9_F_14_2007_11_12.pdf,2,1,00:00,204,,1.03,estimated
793,15/9-F-14,15_9_F_14_2007_11_13.pdf,2,1,00:00,197,,1.03,estimated
794,15/9-F-14,15_9_F_14_2007_11_14.pdf,2,1,00:00,197.7,,1.03,estimated
795,15/9-F-14,15_9_F_14_2007_11_15.pdf,2,1,00:00,197,,1.03,estimated
799,15/9-F-14,15_9_F_14_2007_12_06.pdf,2,1,00:00,235,,1.03,estimated
800,15/9-F-14,15_9_F_14_2007_12_07.pdf,2,1,00:00,197,,1.03,estimated
802,15/9-F-14,15_9_F_14_2007_12_09.pdf,2,1,00:00,1083,,1.03,estimated
803,15/9-F-14,15_9_F_14_2007_12_10.pdf,2,1,00:00,1083,,1.03,estimated
804,15/9-F-14,15_9_F_14_2007_12_11.pdf,2,1,00:00,1083,,1.03,estimated
805,15/9-F-14,15_9_F_14_2007_12_12.pdf,2,1,00:00,1083,,1.03,estimated
807,15/9-F-14,15_9_F_14_2008_04_28.pdf,2,1,00:00,1083,,1.03,estimated
808,15/9-F-14,15_9_F_14_2008_04_29.pdf,2,1,00:00,1083,,1.03,estimated
809,15/9-F-14,15_9_F_14_2008_04_30.pdf,2,1,00:00,1083,,1.03,estimated
811,15/9-F-14,15_9_F_14_2008_05_11.pdf,2,1,00:00,1083,,1.03,estimated
812,15/9-F-14,15_9_F_14_2008_05_12.pdf,2,1,00:00,1308,,1.03,estimated
813,15/9-F-14,15_9_F_14_2008_05_13.pdf,2,1,00:00,1703,,1.03,estimated
814,15/9-F-14,15_9_F_14_2008_05_14.pdf,2,1,00:00,2209,,1.03,estimated
815,15/9-F-14,15_9_F_14_2008_05_15.pdf,2,1,00:00,2281,,1.03,estimated
816,15/9-F-14,15_9_F_14_2008_05_16.pdf,2,1,00:00,2281,,1.03,estimated
817,15/9-F-14,15_9_F_14_2008_05_17.pdf,2,1,00:00,2281,,1.03,estimated
819,15/9-F-14,15_9_F_14_2008_05_19.pdf,2,1,00:00,2281,,1.03,estimated
820,15/9-F-14,15_9_F_14_2008_05_20.pdf,2,1,00:00,2281,,1.03,estimated
821,15/9-F-14,15_9_F_14_2008_05_21.pdf,2,1,00:00,2281,,1.03,estimated
822,15/9-F-14,15_9_F_14_2008_05_22.pdf,2,1,00:00,2281,,1.03,estimated
823,15/9-F-14,15_9_F_14_2008_05_23.pdf,2,1,00:00,2666,,1.03,estimated
824,15/9-F-14,15_9_F_14_2008_05_24.pdf,2,1,00:00,2788,,1.03,estimated
825,15/9-F-14,15_9_F_14_2008_05_25.pdf,2,1,00:00,2788,,1.03,estimated
826,15/9-F-14,15_9_F_14_2008_05_26.pdf,2,1,00:00,2788,,1.03,estimated
827,15/9-F-14,15_9_F_14_2008_05_27.pdf,2,1,00:00,2788,,1.03,estimated
828,15/9-F-14,15_9_F_14_2008_05_28.pdf,2,1,00:00,2788,,1.03,estimated
829,15/9-F-14,15_9_F_14_2008_05_29.pdf,2,1,00:00,2788,,1.03,estimated
830,15/9-F-14,15_9_F_14_2008_05_30.pdf,2,1,00:00,2788,,1.03,estimated
831,15/9-F-14,15_9_F_14_2008_05_31.pdf,2,1,00:00,2788,,1.03,estimated
832,15/9-F-14,15_9_F_14_2008_06_01.pdf,2,1,00:00,2788,,1.03,estimated
833,15/9-F-14,15_9_F_14_2008_06_02.pdf,2,1,00:00,2788,,1.03,estimated
834,15/9-F-14,15_9_F_14_2008_06_03.pdf,2,1,00:00,2788,,1.03,estimated
835,15/9-F-14,15_9_F_14_2008_06_04.pdf,2,1,00:00,2788,,1.03,measured
836,15/9-F-14,15_9_F_14_2008_06_05.pdf,2,1,00:00,2788,,1.03,estimated
837,15/9-F-14,15_9_F_14_2008_06_06.pdf,1,1,00:00,2788,,1.03,estimated
838,15/9-F-14,15_9_F_14_2008_06_07.pdf,2,1,00:00,2788,,1.03,estimated
839,15/9-F-14,15_9_F_14_2008_06_08.pdf,2,1,00:00,2788,,1.03,estimated
840,15/9-F-14,15_9_F_14_2008_06_09.pdf,2,1,00:00,2788,,1.03,estimated
841,15/9-F-14,15_9_F_14_2008_06_10.pdf,2,1,00:00,2788,,1.03,estimated
842,15/9-F-14,15_9_F_14_2008_06_11.pdf,2,1,00:00,2788,,1.03,estimated
843,15/9-F-14,15_9_F_14_2008_06_12.pdf,2,1,00:00,3070,,1.04,estimated
844,15/9-F-14,15_9_F_14_2008_06_13.pdf,2,1,00:00,3000.5,,1.04,measured
845,15/9-F-14,15_9_F_14_2008_06_14.pdf,2,1,00:00,3006,,1.02,measured
846,15/9-F-14,15_9_F_14_2008_06_15.pdf,2,1,00:00,3006,,1.02,measured
847,15/9-F-14,15_9_F_14_2008_06_16.pdf,2,1,00:00,3006,,1.02,measured
848,15/9-F-14,15_9_F_14_2008_06_17.pdf,2,1,00:00,3006,,1.02,measured
850,15/9-F-14,15_9_F_14_2008_06_19.pdf,2,1,00:00,3006,,1.02,measured
865,15/9-F-14,15_9_F_14_2008_07_04.pdf,2,1,00:00,3006,,1.02,measured
866,15/9-F-14,15_9_F_14_2008_07_05.pdf,2,1,00:00,3006,,1.02,measured
867,15/9-F-14,15_9_F_14_2008_07_06.pdf,2,1,00:00,3006,,1.02,measured
868,15/9-F-14,15_9_F_14_2008_07_07.pdf,2,1,00:00,3006,,1.02,measured
869,15/9-F-14,15_9_F_14_2008_07_08.pdf,2,1,00:00,3006,,1.02,measured
870,15/9-F-14,15_9_F_14_2008_07_09.pdf,2,1,00:00,3006,,1.02,measured
871,15/9-F-14,15_9_F_14_2008_07_10.pdf,2,1,00:00,3006,,1.02,measured
872,15/9-F-14,15_9_F_14_2008_07_11.pdf,2,1,00:00,3006,,1.02,measured
920,15/9-F-15,15_9_F_15_2007_11_19.pdf,1,1,00:00,147,,1.03,estimated
921,15/9-F-15,15_9_F_15_2007_11_20.pdf,2,1,00:00,226,,1.03,estimated
922,15/9-F-15,15_9_F_15_2007_11_21.pdf,2,1,00:00,226,,1.03,estimated
923,15/9-F-15,15_9_F_15_2007_11_22.pdf,1,1,00:00,220,,1.03,estimated
925,15/9-F-15,15_9_F_15_2007_12_24.pdf,2,1,00:00,226,,1.03,estimated
