report_id,pdf_name,keyword_rank,keyword,tfidf_score
1,15_9_19_A_1980_01_01.pdf,1,dega,0.7694722507567476
1,15_9_19_A_1980_01_01.pdf,2,comment,0.32615812907655867
1,15_9_19_A_1980_01_01.pdf,3,azimuth,0.31793881636179677
1,15_9_19_A_1980_01_01.pdf,4,inclination,0.2738603230641319
1,15_9_19_A_1980_01_01.pdf,5,mmd depth,0.1541734151671612
1,15_9_19_A_1980_01_01.pdf,6,depth mtvd,0.1541734151671612
1,15_9_19_A_1980_01_01.pdf,7,mtvd,0.15209575011262919
1,15_9_19_A_1980_01_01.pdf,8,station,0.14946045594975096
1,15_9_19_A_1980_01_01.pdf,9,depth,0.10706696758000181
1,15_9_19_A_1980_01_01.pdf,10,mtvd depth,0.0905878710701682
1,15_9_19_A_1980_01_01.pdf,11,survey,0.08388782966234855
1,15_9_19_A_1980_01_01.pdf,12,mmd,0.053533483790000905
2,15_9_19_A_1997_07_25.pdf,1,whipstock,0.4843462871598857
2,15_9_19_A_1997_07_25.pdf,2,baker,0.3652527999491993
2,15_9_19_A_1997_07_25.pdf,3,tih,0.35431399746185327
2,15_9_19_A_1997_07_25.pdf,4,set baker,0.24939129273862706
2,15_9_19_A_1997_07_25.pdf,5,windowmaster whipstock,0.24939129273862706
2,15_9_19_A_1997_07_25.pdf,6,windowmaster,0.24939129273862706
2,15_9_19_A_1997_07_25.pdf,7,baker windowmaster,0.24939129273862706
2,15_9_19_A_1997_07_25.pdf,8,whipstock window,0.24217314357994285
2,15_9_19_A_1997_07_25.pdf,9,associated,0.2307837492277265
2,15_9_19_A_1997_07_25.pdf,10,window casing,0.22612069382890057
2,15_9_19_A_1997_07_25.pdf,11,bha tih,0.22194944863536845
2,15_9_19_A_1997_07_25.pdf,12,window,0.16153255544469552
3,15_9_19_A_1997_07_26.pdf,1,whipstock,0.4605926815491558
3,15_9_19_A_1997_07_26.pdf,2,window,0.35842468078105927
3,15_9_19_A_1997_07_26.pdf,3,windowmaster whipstock,0.23716049306593767
3,15_9_19_A_1997_07_26.pdf,4,windowmaster,0.23716049306593767
3,15_9_19_A_1997_07_26.pdf,5,milling,0.1933694875659812
3,15_9_19_A_1997_07_26.pdf,6,milling assembly,0.17092824349706762
3,15_9_19_A_1997_07_26.pdf,7,drilling,0.1603322149030017
3,15_9_19_A_1997_07_26.pdf,8,baker windowmaster,0.15810699537729178
3,15_9_19_A_1997_07_26.pdf,9,hi-vis pill,0.1520082673615072
3,15_9_19_A_1997_07_26.pdf,10,pumped hi-vis,0.15047137621077641
3,15_9_19_A_1997_07_26.pdf,11,hi-vis,0.13372957533642038
3,15_9_19_A_1997_07_26.pdf,12,pill,0.1201086848211175
4,15_9_19_A_1997_07_27.pdf,1,pod,0.25557005765697
4,15_9_19_A_1997_07_27.pdf,2,window,0.2395261642396288
4,15_9_19_A_1997_07_27.pdf,3,drilling,0.20833938798561796
4,15_9_19_A_1997_07_27.pdf,4,yellow pod,0.1903723100205951
4,15_9_19_A_1997_07_27.pdf,5,yellow,0.1903723100205951
4,15_9_19_A_1997_07_27.pdf,6,drilling trip,0.1819425549075937
4,15_9_19_A_1997_07_27.pdf,7,freed,0.17110713710055714
4,15_9_19_A_1997_07_27.pdf,8,fail,0.17013631207518057
4,15_9_19_A_1997_07_27.pdf,9,drilling bha,0.16412555169811605
4,15_9_19_A_1997_07_27.pdf,10,trip,0.15985866371547758
4,15_9_19_A_1997_07_27.pdf,11,milling,0.15076127047441487
4,15_9_19_A_1997_07_27.pdf,12,bha,0.14441379211057392
5,15_9_19_A_1997_07_28.pdf,1,milling,0.3239772495714212
5,15_9_19_A_1997_07_28.pdf,2,whipstock,0.2893842353685141
5,15_9_19_A_1997_07_28.pdf,3,milling bha,0.2607090219420097
5,15_9_19_A_1997_07_28.pdf,4,tih,0.21169334410942497
5,15_9_19_A_1997_07_28.pdf,5,windowmaster whipstock,0.19867303062559763
5,15_9_19_A_1997_07_28.pdf,6,windowmaster,0.19867303062559763
5,15_9_19_A_1997_07_28.pdf,7,pooh milling,0.19867303062559763
5,15_9_19_A_1997_07_28.pdf,8,flowchecked pumped,0.1768119853818751
5,15_9_19_A_1997_07_28.pdf,9,bha tih,0.1768119853818751
5,15_9_19_A_1997_07_28.pdf,10,bridge plug,0.1738060146280065
5,15_9_19_A_1997_07_28.pdf,11,drilling trip,0.16756458263964757
5,15_9_19_A_1997_07_28.pdf,12,bridge,0.1600765956559924
6,15_9_19_A_1997_07_29.pdf,1,whipstock,0.530835277925391
6,15_9_19_A_1997_07_29.pdf,2,interruption sidetra,0.3939912433557906
6,15_9_19_A_1997_07_29.pdf,3,sidetra,0.36443814326692064
6,15_9_19_A_1997_07_29.pdf,4,window,0.29506154734280676
6,15_9_19_A_1997_07_29.pdf,5,tih,0.12944070134778865
6,15_9_19_A_1997_07_29.pdf,6,flow rate,0.1267686369011707
6,15_9_19_A_1997_07_29.pdf,7,interruption,0.09664039398969405
6,15_9_19_A_1997_07_29.pdf,8,reverse circulated,0.0943369501237676
6,15_9_19_A_1997_07_29.pdf,9,drilled formation,0.0943369501237676
6,15_9_19_A_1997_07_29.pdf,10,formation circulated,0.09110953581673016
6,15_9_19_A_1997_07_29.pdf,11,set anchor,0.09110953581673016
6,15_9_19_A_1997_07_29.pdf,12,baker windowmaster,0.09110953581673016
7,15_9_19_A_1997_07_30.pdf,1,drilling,0.31989279907308554
7,15_9_19_A_1997_07_30.pdf,2,window,0.30648187344177674
7,15_9_19_A_1997_07_30.pdf,3,drilling trip,0.27936202425590545
7,15_9_19_A_1997_07_30.pdf,4,trip,0.2454535164303993
7,15_9_19_A_1997_07_30.pdf,5,tih,0.201676035081236
7,15_9_19_A_1997_07_30.pdf,6,tih drilling,0.17514992102616056
7,15_9_19_A_1997_07_30.pdf,7,bha tih,0.16844525895072973
7,15_9_19_A_1997_07_30.pdf,8,finished,0.16008933026629701
7,15_9_19_A_1997_07_30.pdf,9,drilling bha,0.15120304222766298
7,15_9_19_A_1997_07_30.pdf,10,bha,0.13858676889448535
7,15_9_19_A_1997_07_30.pdf,11,bha drilling,0.10379253493261696
7,15_9_19_A_1997_07_30.pdf,12,hole,0.10120809971148113
8,15_9_19_A_1997_07_31.pdf,1,drill drilled/oriented,0.4534797556226835
8,15_9_19_A_1997_07_31.pdf,2,drilled/oriented,0.4534797556226835
8,15_9_19_A_1997_07_31.pdf,3,drilled/oriented hole,0.4534797556226835
8,15_9_19_A_1997_07_31.pdf,4,hole drilling,0.26636873044905296
8,15_9_19_A_1997_07_31.pdf,5,hole,0.23419044356516305
8,15_9_19_A_1997_07_31.pdf,6,drilling,0.1644924044217227
8,15_9_19_A_1997_07_31.pdf,7,drilling drill,0.16140474006592243
8,15_9_19_A_1997_07_31.pdf,8,drill,0.14621318278277098
8,15_9_19_A_1997_07_31.pdf,9,hole problems,0.13509603089230038
8,15_9_19_A_1997_07_31.pdf,10,clean hole,0.11062170280452822
8,15_9_19_A_1997_07_31.pdf,11,continue drilling,0.10963537135348095
8,15_9_19_A_1997_07_31.pdf,12,circulated clean,0.10446395460628441
9,15_9_19_A_1997_08_01.pdf,1,directional,0.24790943302279828
9,15_9_19_A_1997_08_01.pdf,2,gyro,0.22903478602121316
9,15_9_19_A_1997_08_01.pdf,3,degrees,0.2287316464691272
9,15_9_19_A_1997_08_01.pdf,4,inside drillstring,0.1970631925195587
9,15_9_19_A_1997_08_01.pdf,5,insert bit,0.1887386166819973
9,15_9_19_A_1997_08_01.pdf,6,right,0.18539042137256811
9,15_9_19_A_1997_08_01.pdf,7,hole,0.17057291900802377
9,15_9_19_A_1997_08_01.pdf,8,drilling,0.1643084710017356
9,15_9_19_A_1997_08_01.pdf,9,run gyro,0.15694837951097082
9,15_9_19_A_1997_08_01.pdf,10,circulating,0.15465594023935944
9,15_9_19_A_1997_08_01.pdf,11,circulated hole,0.15148000850273566
9,15_9_19_A_1997_08_01.pdf,12,gyro survey,0.14862380367340947
10,15_9_19_A_1997_08_02.pdf,1,window,0.2432007274568222
10,15_9_19_A_1997_08_02.pdf,2,drill fail,0.20426613228832882
10,15_9_19_A_1997_08_02.pdf,3,lost,0.19873023165074666
10,15_9_19_A_1997_08_02.pdf,4,packed-off,0.1623711355455313
10,15_9_19_A_1997_08_02.pdf,5,hole packed-off,0.1623711355455313
10,15_9_19_A_1997_08_02.pdf,6,circulation,0.15589746458045534
10,15_9_19_A_1997_08_02.pdf,7,drilling,0.1523055714240529
10,15_9_19_A_1997_08_02.pdf,8,lost circulation,0.1458447420137849
10,15_9_19_A_1997_08_02.pdf,9,side-entry,0.1458447420137849
10,15_9_19_A_1997_08_02.pdf,10,side-entry sub,0.1458447420137849
10,15_9_19_A_1997_08_02.pdf,11,gyro,0.14153570921926917
10,15_9_19_A_1997_08_02.pdf,12,hole,0.14054435127402035
11,15_9_19_A_1997_08_03.pdf,1,tih,0.28690073976397634
11,15_9_19_A_1997_08_03.pdf,2,drilling,0.21236777575345273
11,15_9_19_A_1997_08_03.pdf,3,activi ties,0.2090945158344404
11,15_9_19_A_1997_08_03.pdf,4,bop activi,0.2090945158344404
11,15_9_19_A_1997_08_03.pdf,5,activi,0.2090945158344404
11,15_9_19_A_1997_08_03.pdf,6,ties,0.2090945158344404
11,15_9_19_A_1997_08_03.pdf,7,continued tih,0.1766650046863122
11,15_9_19_A_1997_08_03.pdf,8,window,0.17439826438332462
11,15_9_19_A_1997_08_03.pdf,9,drilling trip,0.17032090541084877
11,15_9_19_A_1997_08_03.pdf,10,trip,0.15276529010136713
11,15_9_19_A_1997_08_03.pdf,11,bar tested,0.13462737739211086
11,15_9_19_A_1997_08_03.pdf,12,tih drilling,0.1245825808995261
12,15_9_19_A_1997_08_04.pdf,1,window,0.26539794782688664
12,15_9_19_A_1997_08_04.pdf,2,oriented,0.24920807906376882
12,15_9_19_A_1997_08_04.pdf,3,oriented hole,0.20698992717504705
12,15_9_19_A_1997_08_04.pdf,4,drilled oriented,0.19845968899930228
12,15_9_19_A_1997_08_04.pdf,5,drilling,0.18467409169572302
12,15_9_19_A_1997_08_04.pdf,6,trip,0.17712537345186136
12,15_9_19_A_1997_08_04.pdf,7,bit,0.17522406195551876
12,15_9_19_A_1997_08_04.pdf,8,drilling trip,0.17279536937248968
12,15_9_19_A_1997_08_04.pdf,9,hole trip,0.14765911890537678
12,15_9_19_A_1997_08_04.pdf,10,window circulated,0.14142152822332538
12,15_9_19_A_1997_08_04.pdf,11,insert bit,0.14142152822332538
12,15_9_19_A_1997_08_04.pdf,12,rih established,0.14142152822332538
13,15_9_19_A_1997_08_05.pdf,1,short,0.2912871256872163
13,15_9_19_A_1997_08_05.pdf,2,drilling,0.2385234089567053
13,15_9_19_A_1997_08_05.pdf,3,trip,0.22877355183139608
13,15_9_19_A_1997_08_05.pdf,4,clean boosted,0.19071520039142364
13,15_9_19_A_1997_08_05.pdf,5,hole,0.18866086566469784
13,15_9_19_A_1997_08_05.pdf,6,drilling trip,0.1859841309998523
13,15_9_19_A_1997_08_05.pdf,7,tripped,0.16698697716307012
13,15_9_19_A_1997_08_05.pdf,8,itioning,0.15994902140565767
13,15_9_19_A_1997_08_05.pdf,9,circulating cond,0.15994902140565767
13,15_9_19_A_1997_08_05.pdf,10,cond itioning,0.15994902140565767
13,15_9_19_A_1997_08_05.pdf,11,trip circulated,0.15699844410354943
13,15_9_19_A_1997_08_05.pdf,12,cond,0.15699844410354943
14,15_9_19_A_1997_08_06.pdf,1,drilling,0.26932572352896744
14,15_9_19_A_1997_08_06.pdf,2,tih,0.21224510298486618
14,15_9_19_A_1997_08_06.pdf,3,hole,0.19971005297103073
14,15_9_19_A_1997_08_06.pdf,4,drilling hole,0.17293893597435564
14,15_9_19_A_1997_08_06.pdf,5,completed,0.16787476681679325
14,15_9_19_A_1997_08_06.pdf,6,drilled,0.16733324805551103
14,15_9_19_A_1997_08_06.pdf,7,gas,0.15765233973116535
14,15_9_19_A_1997_08_06.pdf,8,hole drag,0.15468516074012525
14,15_9_19_A_1997_08_06.pdf,9,hole hrs,0.1493931399550131
14,15_9_19_A_1997_08_06.pdf,10,completed circulating,0.1493931399550131
14,15_9_19_A_1997_08_06.pdf,11,drill filled,0.14506924413797023
14,15_9_19_A_1997_08_06.pdf,12,circulating bottoms,0.14506924413797023
15,15_9_19_A_1997_08_07.pdf,1,drilled hole,0.26387490992739476
15,15_9_19_A_1997_08_07.pdf,2,hole,0.2464812648868381
15,15_9_19_A_1997_08_07.pdf,3,circulated shakers,0.2238047750936904
15,15_9_19_A_1997_08_07.pdf,4,drilled,0.21512703680057207
15,15_9_19_A_1997_08_07.pdf,5,hole drilling,0.21026125343084973
15,15_9_19_A_1997_08_07.pdf,6,increase,0.20494603269957185
15,15_9_19_A_1997_08_07.pdf,7,drill drilled,0.20421321216545474
15,15_9_19_A_1997_08_07.pdf,8,shakers,0.19494003311697095
15,15_9_19_A_1997_08_07.pdf,9,drilling circulatin,0.19280437416668345
15,15_9_19_A_1997_08_07.pdf,10,circulatin conditioning,0.18360944001225363
15,15_9_19_A_1997_08_07.pdf,11,drilling,0.18178158789645602
15,15_9_19_A_1997_08_07.pdf,12,circulatin,0.17975457576678489
16,15_9_19_A_1997_08_08.pdf,1,hole unable,0.23082792901057939
16,15_9_19_A_1997_08_08.pdf,2,steer,0.2135136333139211
16,15_9_19_A_1997_08_08.pdf,3,stabilizers,0.19758298802782803
16,15_9_19_A_1997_08_08.pdf,4,drilling,0.19246102529502654
16,15_9_19_A_1997_08_08.pdf,5,circ,0.17504152791355976
16,15_9_19_A_1997_08_08.pdf,6,boosted,0.16652556268018284
16,15_9_19_A_1997_08_08.pdf,7,boosted riser,0.16652556268018284
16,15_9_19_A_1997_08_08.pdf,8,flow check,0.15763279723561424
16,15_9_19_A_1997_08_08.pdf,9,drilled hole,0.14667304350522659
16,15_9_19_A_1997_08_08.pdf,10,hole,0.14271344397741717
16,15_9_19_A_1997_08_08.pdf,11,drill drilled,0.1418881268425978
16,15_9_19_A_1997_08_08.pdf,12,circulating conditioning,0.13285956375799815
17,15_9_19_A_1997_08_09.pdf,1,mwd,0.3342792291597953
17,15_9_19_A_1997_08_09.pdf,2,repair fail,0.29574006086941795
17,15_9_19_A_1997_08_09.pdf,3,interruption repair,0.223185898004708
17,15_9_19_A_1997_08_09.pdf,4,fail,0.2132119787110772
17,15_9_19_A_1997_08_09.pdf,5,repair,0.18986591933796199
17,15_9_19_A_1997_08_09.pdf,6,signals,0.17101178852941112
17,15_9_19_A_1997_08_09.pdf,7,btm,0.1706217076401471
17,15_9_19_A_1997_08_09.pdf,8,drilling,0.14919281944850946
17,15_9_19_A_1997_08_09.pdf,9,continue rih,0.14663341684532255
17,15_9_19_A_1997_08_09.pdf,10,signals mwd,0.14314740133492845
17,15_9_19_A_1997_08_09.pdf,11,drilling trip,0.1395963456899212
17,15_9_19_A_1997_08_09.pdf,12,mwd interruption,0.137100399948588
18,15_9_19_A_1997_08_10.pdf,1,repair fail,0.3438591731496592
18,15_9_19_A_1997_08_10.pdf,2,interruption repair,0.2594999071852125
18,15_9_19_A_1997_08_10.pdf,3,repair,0.22075851963011053
18,15_9_19_A_1997_08_10.pdf,4,fail,0.21248842018222436
18,15_9_19_A_1997_08_10.pdf,5,drill corepoint,0.19128918832119193
18,15_9_19_A_1997_08_10.pdf,6,corepoint,0.18474488662011487
18,15_9_19_A_1997_08_10.pdf,7,conditioning circ,0.17487690783463436
18,15_9_19_A_1997_08_10.pdf,8,samples drilling,0.17487690783463436
18,15_9_19_A_1997_08_10.pdf,9,drilling,0.16652889909209595
18,15_9_19_A_1997_08_10.pdf,10,circ,0.15145649823988935
18,15_9_19_A_1997_08_10.pdf,11,csg window,0.1506322726620178
18,15_9_19_A_1997_08_10.pdf,12,samples,0.1426570644772475
19,15_9_19_A_1997_08_11.pdf,1,sample circ,0.2605227488144998
19,15_9_19_A_1997_08_11.pdf,2,sample,0.2532139281009611
19,15_9_19_A_1997_08_11.pdf,3,circulation sample,0.24098105848259135
19,15_9_19_A_1997_08_11.pdf,4,drilling,0.23532181971281665
19,15_9_19_A_1997_08_11.pdf,5,evaluation circulation,0.2281092761219859
19,15_9_19_A_1997_08_11.pdf,6,circ,0.21951079511526778
19,15_9_19_A_1997_08_11.pdf,7,continued drilling,0.19717721644266936
19,15_9_19_A_1997_08_11.pdf,8,drill continued,0.19456090896345513
19,15_9_19_A_1997_08_11.pdf,9,boosted,0.18794821546631016
19,15_9_19_A_1997_08_11.pdf,10,boosted riser,0.18794821546631016
19,15_9_19_A_1997_08_11.pdf,11,riser drilling,0.18608174237826713
19,15_9_19_A_1997_08_11.pdf,12,geological samples,0.1663449596946249
20,15_9_19_A_1997_08_12.pdf,1,trip,0.2786806138612457
20,15_9_19_A_1997_08_12.pdf,2,drilling trip,0.2537434591815492
20,15_9_19_A_1997_08_12.pdf,3,circ,0.18791771210342728
20,15_9_19_A_1997_08_12.pdf,4,formation evaluation,0.17923563112875343
20,15_9_19_A_1997_08_12.pdf,5,evaluation,0.17870311886337653
20,15_9_19_A_1997_08_12.pdf,6,drilling,0.17433444424726346
20,15_9_19_A_1997_08_12.pdf,7,mwd,0.1578227000370621
20,15_9_19_A_1997_08_12.pdf,8,bha bop,0.15587358281585045
20,15_9_19_A_1997_08_12.pdf,9,formation,0.1387901393434409
20,15_9_19_A_1997_08_12.pdf,10,trip continued,0.13820816891095022
20,15_9_19_A_1997_08_12.pdf,11,mwd drilling,0.136956877374085
20,15_9_19_A_1997_08_12.pdf,12,coring,0.13408147962914785
21,15_9_19_A_1997_08_13.pdf,1,formation evaluation,0.31919612018604476
21,15_9_19_A_1997_08_13.pdf,2,evaluation,0.3182477828047476
21,15_9_19_A_1997_08_13.pdf,3,formation,0.24716778533104927
21,15_9_19_A_1997_08_13.pdf,4,evaluation trip,0.23641095955530742
21,15_9_19_A_1997_08_13.pdf,5,core,0.201579058929988
21,15_9_19_A_1997_08_13.pdf,6,coring,0.17908669086987017
21,15_9_19_A_1997_08_13.pdf,7,evaluation cor,0.16549295015741294
21,15_9_19_A_1997_08_13.pdf,8,cont rih,0.1597445328697071
21,15_9_19_A_1997_08_13.pdf,9,cor,0.15850200173851722
21,15_9_19_A_1997_08_13.pdf,10,wash ream,0.15850200173851722
21,15_9_19_A_1997_08_13.pdf,11,cir culating,0.15307940086543598
21,15_9_19_A_1997_08_13.pdf,12,culating,0.15307940086543598
22,15_9_19_A_1997_08_14.pdf,1,core,0.4498031546722941
22,15_9_19_A_1997_08_14.pdf,2,evaluation trip,0.3356989974331981
22,15_9_19_A_1997_08_14.pdf,3,formation evaluation,0.32375166209534867
22,15_9_19_A_1997_08_14.pdf,4,evaluation,0.32278979011757164
22,15_9_19_A_1997_08_14.pdf,5,formation,0.2506953445133136
22,15_9_19_A_1997_08_14.pdf,6,cut core,0.14531408162350523
22,15_9_19_A_1997_08_14.pdf,7,trip,0.1409458999958844
22,15_9_19_A_1997_08_14.pdf,8,btm,0.12004275860586162
22,15_9_19_A_1997_08_14.pdf,9,core recovery,0.11494367586408058
22,15_9_19_A_1997_08_14.pdf,10,cut,0.11101375432665253
22,15_9_19_A_1997_08_14.pdf,11,recovery,0.11054368241925677
22,15_9_19_A_1997_08_14.pdf,12,evaluation core,0.10537032635759107
23,15_9_19_A_1997_08_15.pdf,1,formation evaluation,0.34345859185263916
23,15_9_19_A_1997_08_15.pdf,2,evaluation,0.34243817023413164
23,15_9_19_A_1997_08_15.pdf,3,evaluation trip,0.3052570008184469
23,15_9_19_A_1997_08_15.pdf,4,core,0.2892017596651676
23,15_9_19_A_1997_08_15.pdf,5,formation,0.26595529874128165
23,15_9_19_A_1997_08_15.pdf,6,circ,0.21605732870217942
23,15_9_19_A_1997_08_15.pdf,7,corebarrel,0.18131803405871832
23,15_9_19_A_1997_08_15.pdf,8,gas,0.16223332778979338
23,15_9_19_A_1997_08_15.pdf,9,circ gas,0.14245781080164666
23,15_9_19_A_1997_08_15.pdf,10,core formation,0.13643993991206602
23,15_9_19_A_1997_08_15.pdf,11,evaluation circ,0.1317721166090463
23,15_9_19_A_1997_08_15.pdf,12,trip,0.12816458505796416
24,15_9_19_A_1997_08_16.pdf,1,core,0.415228930893774
24,15_9_19_A_1997_08_16.pdf,2,formation evaluation,0.30135696898364706
24,15_9_19_A_1997_08_16.pdf,3,evaluation,0.300461632039592
24,15_9_19_A_1997_08_16.pdf,4,evaluation trip,0.2840707981447249
24,15_9_19_A_1997_08_16.pdf,5,formation,0.2333541353019937
24,15_9_19_A_1997_08_16.pdf,6,gas,0.2218387715650333
24,15_9_19_A_1997_08_16.pdf,7,circ,0.1436157019094607
24,15_9_19_A_1997_08_16.pdf,8,ppm,0.13374764121150276
24,15_9_19_A_1997_08_16.pdf,9,corebarrel,0.13016603619758424
24,15_9_19_A_1997_08_16.pdf,10,evaluation circulating,0.12855073131875605
24,15_9_19_A_1997_08_16.pdf,11,cut core,0.12296577429210577
24,15_9_19_A_1997_08_16.pdf,12,trip,0.11926938898596169
25,15_9_19_A_1997_08_17.pdf,1,formation evaluation,0.33007457355425013
25,15_9_19_A_1997_08_17.pdf,2,evaluation,0.3290939160934553
25,15_9_19_A_1997_08_17.pdf,3,evaluation trip,0.3259573732215675
25,15_9_19_A_1997_08_17.pdf,4,core,0.2779320411747779
25,15_9_19_A_1997_08_17.pdf,5,formation,0.2768907447860112
25,15_9_19_A_1997_08_17.pdf,6,circulated btm,0.14352588838587577
25,15_9_19_A_1997_08_17.pdf,7,circulating conditio,0.14352588838587577
25,15_9_19_A_1997_08_17.pdf,8,gas,0.1392065722788326
25,15_9_19_A_1997_08_17.pdf,9,trip,0.13685580141820483
25,15_9_19_A_1997_08_17.pdf,10,btm,0.13598578785377824
25,15_9_19_A_1997_08_17.pdf,11,conditio ning,0.1342852779220285
25,15_9_19_A_1997_08_17.pdf,12,conditio,0.1342852779220285
26,15_9_19_A_1997_08_18.pdf,1,core,0.4060845691243933
26,15_9_19_A_1997_08_18.pdf,2,evaluation trip,0.30307075731264965
26,15_9_19_A_1997_08_18.pdf,3,formation evaluation,0.29228464238113055
26,15_9_19_A_1997_08_18.pdf,4,evaluation,0.2914162594816532
26,15_9_19_A_1997_08_18.pdf,5,formation,0.22632902837764587
26,15_9_19_A_1997_08_18.pdf,6,corebarrel,0.18516285106592506
26,15_9_19_A_1997_08_18.pdf,7,recovered core,0.15922323056390172
26,15_9_19_A_1997_08_18.pdf,8,core recovery,0.15565760022574443
26,15_9_19_A_1997_08_18.pdf,9,recovery,0.1496990956322411
26,15_9_19_A_1997_08_18.pdf,10,gas,0.14792272942744883
26,15_9_19_A_1997_08_18.pdf,11,rih cut,0.1340036855601498
26,15_9_19_A_1997_08_18.pdf,12,cut core,0.13119028982084366
27,15_9_19_A_1997_08_19.pdf,1,evaluation trip,0.3908010026915283
27,15_9_19_A_1997_08_19.pdf,2,core,0.33322185443363234
27,15_9_19_A_1997_08_19.pdf,3,formation evaluation,0.3297810411861663
27,15_9_19_A_1997_08_19.pdf,4,evaluation,0.32880125581528624
27,15_9_19_A_1997_08_19.pdf,5,formation,0.25536416152753705
27,15_9_19_A_1997_08_19.pdf,6,trip,0.16408091613265066
27,15_9_19_A_1997_08_19.pdf,7,cutted,0.13100649251739876
27,15_9_19_A_1997_08_19.pdf,8,cutted core,0.13100649251739876
27,15_9_19_A_1997_08_19.pdf,9,pumped rotated,0.12652455593040154
27,15_9_19_A_1997_08_19.pdf,10,corebarrel formation,0.119766362745164
27,15_9_19_A_1997_08_19.pdf,11,reamed tight,0.10894038044511685
27,15_9_19_A_1997_08_19.pdf,12,corebarrel,0.10445844385811963
28,15_9_19_A_1997_08_20.pdf,1,uibop,0.35071413948861757
28,15_9_19_A_1997_08_20.pdf,2,core,0.21359407190551363
28,15_9_19_A_1997_08_20.pdf,3,formation evaluation,0.20293298145813424
28,15_9_19_A_1997_08_20.pdf,4,evaluation,0.20233006394114608
28,15_9_19_A_1997_08_20.pdf,5,evaluation trip,0.20040168760603636
28,15_9_19_A_1997_08_20.pdf,6,formation,0.1833300631279561
28,15_9_19_A_1997_08_20.pdf,7,bop,0.1730864063335056
28,15_9_19_A_1997_08_20.pdf,8,actuator,0.15870382108319386
28,15_9_19_A_1997_08_20.pdf,9,pod,0.1345171229221519
28,15_9_19_A_1997_08_20.pdf,10,bop activities,0.13039109934569867
28,15_9_19_A_1997_08_20.pdf,11,test plug,0.12288423791743262
28,15_9_19_A_1997_08_20.pdf,12,core recovery,0.12008104551437289
29,15_9_19_A_1997_08_21.pdf,1,uibop,0.280357828967659
29,15_9_19_A_1997_08_21.pdf,2,mwd,0.23807068310452942
29,15_9_19_A_1997_08_21.pdf,3,drilling,0.23375834737108575
29,15_9_19_A_1997_08_21.pdf,4,drilling trip,0.16404179766229082
29,15_9_19_A_1997_08_21.pdf,5,wireline logs,0.1401789144838295
29,15_9_19_A_1997_08_21.pdf,6,continued,0.13721450256691903
29,15_9_19_A_1997_08_21.pdf,7,assemble,0.13425731142073158
29,15_9_19_A_1997_08_21.pdf,8,rih current,0.13425731142073158
29,15_9_19_A_1997_08_21.pdf,9,mwd bit,0.1296641592450977
29,15_9_19_A_1997_08_21.pdf,10,intervall,0.1296641592450977
29,15_9_19_A_1997_08_21.pdf,11,new mwd,0.1296641592450977
29,15_9_19_A_1997_08_21.pdf,12,adjust,0.1296641592450977
30,15_9_19_A_1997_08_22.pdf,1,r/u atlas,0.22575714244388884
30,15_9_19_A_1997_08_22.pdf,2,log,0.2227007346438792
30,15_9_19_A_1997_08_22.pdf,3,logs,0.20755806660311044
30,15_9_19_A_1997_08_22.pdf,4,atlas,0.1714619987792448
30,15_9_19_A_1997_08_22.pdf,5,hole,0.14230284424073744
30,15_9_19_A_1997_08_22.pdf,6,formation evaluation,0.13872833580882216
30,15_9_19_A_1997_08_22.pdf,7,evaluation,0.13831617144223785
30,15_9_19_A_1997_08_22.pdf,8,hole run,0.13777560272809905
30,15_9_19_A_1997_08_22.pdf,9,tool stood,0.13777560272809905
30,15_9_19_A_1997_08_22.pdf,10,wireline,0.13440165900388787
30,15_9_19_A_1997_08_22.pdf,11,drillpipe operations,0.1330620843154093
30,15_9_19_A_1997_08_22.pdf,12,mud logging,0.1330620843154093
31,15_9_19_A_1997_08_23.pdf,1,logs drill,0.2865915386902111
31,15_9_19_A_1997_08_23.pdf,2,vsp,0.24996088608103234
31,15_9_19_A_1997_08_23.pdf,3,logs,0.2361340546088276
31,15_9_19_A_1997_08_23.pdf,4,tool stood,0.23511621757807558
31,15_9_19_A_1997_08_23.pdf,5,run logs,0.2270725247998751
31,15_9_19_A_1997_08_23.pdf,6,run,0.20106086957879632
31,15_9_19_A_1997_08_23.pdf,7,r/u,0.18134161913849822
31,15_9_19_A_1997_08_23.pdf,8,stood,0.18089848902150107
31,15_9_19_A_1997_08_23.pdf,9,drill pipe,0.17390572666248558
31,15_9_19_A_1997_08_23.pdf,10,r/u run,0.1690568481784202
31,15_9_19_A_1997_08_23.pdf,11,log,0.16890768061990205
31,15_9_19_A_1997_08_23.pdf,12,logged,0.15692797739620346
32,15_9_19_A_1997_08_24.pdf,1,drill pipe,0.36728520395985126
32,15_9_19_A_1997_08_24.pdf,2,log,0.26754707759250845
32,15_9_19_A_1997_08_24.pdf,3,evaluation log,0.236039046161242
32,15_9_19_A_1997_08_24.pdf,4,pipe,0.2064490072379524
32,15_9_19_A_1997_08_24.pdf,5,hole drill,0.18799560272725044
32,15_9_19_A_1997_08_24.pdf,6,finished,0.18028018725052955
32,15_9_19_A_1997_08_24.pdf,7,formation evaluation,0.16666474353699504
32,15_9_19_A_1997_08_24.pdf,8,evaluation,0.16616957960346002
