quality_check_id,table_name,field_name,severity,check_name,message,report_id
1,reports,operator,info,value_missing_before_next_label,No accepted value for operator,1.0
2,reports,rig_name,info,value_missing_before_next_label,No accepted value for rig_name,1.0
3,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,1.0
4,reports,depth_current_mmd,warning,metadata_value_rejected,Rejected raw value '-999.99' for depth_current_mmd,1.0
5,reports,depth_current_mtvd,info,value_missing_before_next_label,No accepted value for depth_current_mtvd,1.0
6,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,1.0
7,reports,depth_last_casing_mmd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mmd,1.0
8,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,1.0
9,reports,depth_formation_strength_mmd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mmd,1.0
10,reports,depth_formation_strength_mtvd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mtvd,1.0
11,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,1.0
12,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,1.0
13,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,2.0
14,reports,depth_current_mmd,warning,metadata_value_rejected,Rejected raw value '-999.99' for depth_current_mmd,2.0
15,reports,depth_current_mtvd,info,value_missing_before_next_label,No accepted value for depth_current_mtvd,2.0
16,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,2.0
17,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,2.0
18,reports,depth_formation_strength_mmd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mmd,2.0
19,reports,depth_formation_strength_mtvd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mtvd,2.0
20,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,2.0
21,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,3.0
22,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,3.0
23,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,3.0
24,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,3.0
25,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,4.0
26,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,4.0
27,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,4.0
28,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,4.0
29,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,4.0
30,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,4.0
31,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,5.0
32,reports,depth_current_mmd,warning,metadata_value_rejected,Rejected raw value '-999.99' for depth_current_mmd,5.0
33,reports,depth_current_mtvd,info,value_missing_before_next_label,No accepted value for depth_current_mtvd,5.0
34,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,5.0
35,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,5.0
36,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,5.0
37,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,5.0
38,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,6.0
39,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,6.0
40,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,6.0
41,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,6.0
42,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,6.0
43,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,6.0
44,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,7.0
45,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,7.0
46,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,7.0
47,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,7.0
48,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,7.0
49,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,7.0
50,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,8.0
51,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,8.0
52,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,8.0
53,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,8.0
54,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,8.0
55,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,8.0
56,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,9.0
57,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,9.0
58,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,9.0
59,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,9.0
60,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,9.0
61,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 5,9.0
62,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 6,9.0
63,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,10.0
64,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,10.0
65,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,10.0
66,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,10.0
67,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,10.0
68,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,10.0
69,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,11.0
70,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,11.0
71,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,11.0
72,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,11.0
73,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,11.0
74,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,12.0
75,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,12.0
76,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,12.0
77,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,12.0
78,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,12.0
79,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,12.0
80,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,13.0
81,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,13.0
82,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,13.0
83,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,13.0
84,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,13.0
85,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,14.0
86,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,14.0
87,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,14.0
88,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,14.0
89,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,14.0
90,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,14.0
91,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,15.0
92,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,15.0
93,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,15.0
94,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,15.0
95,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,15.0
96,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 5,15.0
97,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 6,15.0
98,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,16.0
99,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,16.0
100,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,16.0
101,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,16.0
102,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,16.0
103,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 5,16.0
104,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 6,16.0
105,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,17.0
106,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,17.0
107,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,17.0
108,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,17.0
109,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,17.0
110,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,18.0
111,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,18.0
112,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,18.0
113,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,18.0
114,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,18.0
115,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,18.0
116,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,19.0
117,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,19.0
118,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,19.0
119,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,19.0
120,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,19.0
121,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,20.0
122,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,20.0
123,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,20.0
124,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,20.0
125,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,20.0
126,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,21.0
127,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,21.0
128,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,21.0
129,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,21.0
130,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,21.0
131,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,21.0
132,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,22.0
133,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,22.0
134,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,22.0
135,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,22.0
136,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,22.0
137,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,23.0
138,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,23.0
139,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,23.0
140,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,23.0
141,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,23.0
142,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,24.0
143,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,24.0
144,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,24.0
145,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,24.0
146,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,24.0
147,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,24.0
148,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,25.0
149,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,25.0
150,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,25.0
151,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,25.0
152,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,25.0
153,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,25.0
154,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,26.0
155,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,26.0
156,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,26.0
157,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,26.0
158,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,26.0
159,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,26.0
160,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,27.0
161,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,27.0
162,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,27.0
163,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,27.0
164,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,27.0
165,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,27.0
166,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,28.0
167,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,28.0
168,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,28.0
169,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,28.0
170,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,28.0
171,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,29.0
172,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,29.0
173,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,29.0
174,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,29.0
175,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,29.0
176,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,29.0
177,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,30.0
178,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,30.0
179,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,30.0
180,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,30.0
181,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 3,30.0
182,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,30.0
183,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,31.0
184,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,31.0
185,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,31.0
186,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,31.0
187,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,32.0
188,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,32.0
189,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,32.0
190,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,32.0
191,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,32.0
192,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,33.0
193,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,33.0
194,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,33.0
195,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,33.0
196,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,33.0
197,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,34.0
198,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,34.0
199,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,34.0
200,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,34.0
201,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,34.0
202,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,35.0
203,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,35.0
204,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,35.0
205,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,35.0
206,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,36.0
207,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,36.0
208,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,36.0
209,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,36.0
210,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 4,36.0
211,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 5,36.0
212,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 6,36.0
213,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,37.0
214,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,37.0
215,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,37.0
216,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,37.0
217,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,37.0
218,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,38.0
219,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,38.0
220,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,38.0
221,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,38.0
222,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,38.0
223,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,39.0
224,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,39.0
225,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,39.0
226,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,39.0
227,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,39.0
228,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,40.0
229,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,40.0
230,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,40.0
231,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,40.0
232,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,40.0
233,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,41.0
234,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,41.0
235,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,41.0
236,reports,plug_back_depth_mmd,info,value_missing_before_next_label,No accepted value for plug_back_depth_mmd,41.0
237,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,41.0
238,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,42.0
239,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,42.0
240,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,42.0
241,drilling_fluid,,warning,partial_fluid_row,Partial drilling fluid row retained at row offset 2,42.0
242,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,43.0
243,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,43.0
244,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,43.0
245,reports,depth_formation_strength_mmd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mmd,43.0
246,reports,depth_formation_strength_mtvd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mtvd,43.0
247,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,43.0
248,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,44.0
249,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,44.0
250,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,44.0
251,reports,depth_formation_strength_mmd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mmd,44.0
252,reports,depth_formation_strength_mtvd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mtvd,44.0
253,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,44.0
254,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,45.0
255,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,45.0
256,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,45.0
257,reports,depth_formation_strength_mmd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mmd,45.0
258,reports,depth_formation_strength_mtvd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mtvd,45.0
259,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,45.0
260,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,46.0
261,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,46.0
262,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,46.0
263,reports,depth_formation_strength_mmd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mmd,46.0
264,reports,depth_formation_strength_mtvd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mtvd,46.0
265,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,46.0
266,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,47.0
267,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,47.0
268,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,47.0
269,reports,depth_formation_strength_mmd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mmd,47.0
270,reports,depth_formation_strength_mtvd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mtvd,47.0
271,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,47.0
272,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,48.0
273,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,48.0
274,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,48.0
275,reports,depth_formation_strength_mmd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mmd,48.0
276,reports,depth_formation_strength_mtvd,info,value_missing_before_next_label,No accepted value for depth_formation_strength_mtvd,48.0
277,reports,pressure_test_type,info,value_missing_before_next_label,No accepted value for pressure_test_type,48.0
278,reports,drilling_contractor,info,value_missing_before_next_label,No accepted value for drilling_contractor,49.0
279,reports,depth_kickoff_mtvd,info,value_missing_before_next_label,No accepted value for depth_kickoff_mtvd,49.0
280,reports,depth_last_casing_mtvd,info,value_missing_before_next_label,No accepted value for depth_last_casing_mtvd,49.0
